"source_id","name","original_level","state_index","state_key","state_label","source_character_id","source_export_file","source_sha256","width","height","duplicate_character","current_stage","current_asset","current_source_character_id","current_source_export_file","current_source_relationship","current_sha256","current_match_status","visual_review_status"
"41","红玫瑰","7","5","mature","成熟","37","Crop_41.swf/DefineSprite_37/1.png","e25ac76081c32cb2527390183fd317441f88d317a1e8b219323775027b139015","124","126","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","6","withered","枯萎","39","Crop_41.swf/DefineSprite_39/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"8","豌豆","7","0","seed","种子","2","Crop_8.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","0","assets/manor/classic/crop-pea-0.png","2","Crop_8.swf/DefineSprite_2/1.png","state-character","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","exact","pending-contact-sheet-review"
"8","豌豆","7","1","sprout","发芽","4","Crop_8.swf/DefineSprite_4/1.png","b58b7c5d913064aad32e3ab3ba7dc6d21002de9e5f471166ed3ed46c44204419","36","57","False","1","assets/manor/classic/crop-pea-1.png","4","Crop_8.swf/DefineSprite_4/1.png","state-character","b58b7c5d913064aad32e3ab3ba7dc6d21002de9e5f471166ed3ed46c44204419","exact","pending-contact-sheet-review"
"8","豌豆","7","2","young","幼苗","6","Crop_8.swf/DefineSprite_6/1.png","5ccb2fc401003e40a4a648bf778b9d89ed8ac1241fc85091bd19eba746cea09e","47","65","False","","","","","","","not-current","pending-contact-sheet-review"
"8","豌豆","7","3","growing","生长","8","Crop_8.swf/DefineSprite_8/1.png","d28e3d2201c608c40c555133426efc2d7d332283865939f35a30372938251da3","123","122","False","2","assets/manor/classic/crop-pea-2.png","8","Crop_8.swf/DefineSprite_8/1.png","state-character","d28e3d2201c608c40c555133426efc2d7d332283865939f35a30372938251da3","exact","pending-contact-sheet-review"
"8","豌豆","7","4","pre_mature","成熟前","10","Crop_8.swf/DefineSprite_10/1.png","bdb6831a3c85a9b0434985e96b624eb349143c6ffaa2fdab72805831179eb164","123","122","False","","","","","","","not-current","pending-contact-sheet-review"
"8","豌豆","7","5","mature","成熟","12","Crop_8.swf/DefineSprite_12/1.png","0b7fc03c058db9330b0e64828190e20f46adbfcb5e53555f13dfa359d477a006","123","122","False","3","assets/manor/classic/crop-pea-3.png","12","Crop_8.swf/DefineSprite_12/1.png","state-character","0b7fc03c058db9330b0e64828190e20f46adbfcb5e53555f13dfa359d477a006","exact","pending-contact-sheet-review"
"8","豌豆","7","6","withered","枯萎","14","Crop_8.swf/DefineSprite_14/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","0","seed","种子","2","Crop_103.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","1","sprout","发芽","4","Crop_103.swf/DefineSprite_4/1.png","639a41d3fb7e7c5372f4fb0620fd30db4758008cee017135505e3d6cee4cb741","32","41","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","2","young","幼苗","10","Crop_103.swf/DefineSprite_10/1.png","af8bfce8da40a304a062ef3bd7995c04290685edc6dbb5d687b2d106bcbd3aa8","49","62","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","3","growing","生长","16","Crop_103.swf/DefineSprite_16/1.png","ffcf4f73730e791af14bfc2ce547a02203a3ca4dc149d61b68d37eb53827c96d","94","97","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","4","pre_mature","成熟前","21","Crop_103.swf/DefineSprite_21/1.png","243aee3d2e0c030419d8e3f740cca116e9ba1021b2c2d7fc8789c4a00b11c9b2","109","121","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","5","mature","成熟","27","Crop_103.swf/DefineSprite_27/1.png","fa6deac51841f27901aae4ad2b20d0b52ef27dea93ba3839c74a031750086702","134","130","False","","","","","","","not-current","pending-contact-sheet-review"
"103","天香百合","8","6","withered","枯萎","29","Crop_103.swf/DefineSprite_29/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"9","辣椒","8","0","seed","种子","2","Crop_9.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","0","assets/manor/classic/crop-chili-0.png","2","Crop_9.swf/DefineSprite_2/1.png","state-character","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","exact","pending-contact-sheet-review"
"9","辣椒","8","1","sprout","发芽","4","Crop_9.swf/DefineSprite_4/1.png","dfda7c2d9e4d852b8276403c323de905900ecf8c0a30bcbe4db57f9aef85b4ff","57","50","False","1","assets/manor/classic/crop-chili-1.png","4","Crop_9.swf/DefineSprite_4/1.png","state-character","dfda7c2d9e4d852b8276403c323de905900ecf8c0a30bcbe4db57f9aef85b4ff","exact","pending-contact-sheet-review"
"9","辣椒","8","2","young","幼苗","7","Crop_9.swf/DefineSprite_7/1.png","6c3545f502f4b2c16fb44dd55f81f81ed0c25d5d9f645f5ef8da58883378e50e","106","82","False","","","","","","","not-current","pending-contact-sheet-review"
"9","辣椒","8","3","growing","生长","14","Crop_9.swf/DefineSprite_14/1.png","bc0c856bf26cc49d09eee67bd611d582ea597f0b289e0d98718a3a7c97f0de89","117","115","False","2","assets/manor/classic/crop-chili-2.png","14","Crop_9.swf/DefineSprite_14/1.png","state-character","bc0c856bf26cc49d09eee67bd611d582ea597f0b289e0d98718a3a7c97f0de89","exact","pending-contact-sheet-review"
"9","辣椒","8","4","pre_mature","成熟前","17","Crop_9.swf/DefineSprite_17/1.png","38ec24d6461e1fc68fab235ba3cb3bc3c3f815613140cbbc2075db86b8530dd9","130","128","False","","","","","","","not-current","pending-contact-sheet-review"
"9","辣椒","8","5","mature","成熟","20","Crop_9.swf/DefineSprite_20/1.png","09b56b4e68c807406fa7b7b875ea296969b49401f229928e7485f20ba9014481","130","128","False","3","assets/manor/classic/crop-chili-3.png","20","Crop_9.swf/DefineSprite_20/1.png","state-character","09b56b4e68c807406fa7b7b875ea296969b49401f229928e7485f20ba9014481","exact","pending-contact-sheet-review"
"9","辣椒","8","6","withered","枯萎","22","Crop_9.swf/DefineSprite_22/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"10","南瓜","9","0","seed","种子","2","Crop_10.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","0","assets/manor/classic/crop-pumpkin-0.png","2","Crop_10.swf/DefineSprite_2/1.png","state-character","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","exact","pending-contact-sheet-review"
"10","南瓜","9","1","sprout","发芽","4","Crop_10.swf/DefineSprite_4/1.png","86b0c43fc1f39ad3c712c954ca58a0a543183bc316ba14ede9bb7976111ed805","33","40","False","1","assets/manor/classic/crop-pumpkin-1.png","4","Crop_10.swf/DefineSprite_4/1.png","state-character","86b0c43fc1f39ad3c712c954ca58a0a543183bc316ba14ede9bb7976111ed805","exact","pending-contact-sheet-review"
"10","南瓜","9","2","young","幼苗","6","Crop_10.swf/DefineSprite_6/1.png","20850b47e9aa784c8b801ad8f6d196a01bbf05f241dd5a39871a6d71923e26a9","89","75","False","","","","","","","not-current","pending-contact-sheet-review"
"10","南瓜","9","3","growing","生长","8","Crop_10.swf/DefineSprite_8/1.png","2c393de9aa354f7858e1880b812ae7ddec71702cac1b69f6edcf3869cb1402bb","132","118","False","2","assets/manor/classic/crop-pumpkin-2.png","8","Crop_10.swf/DefineSprite_8/1.png","state-character","2c393de9aa354f7858e1880b812ae7ddec71702cac1b69f6edcf3869cb1402bb","exact","pending-contact-sheet-review"
"10","南瓜","9","4","pre_mature","成熟前","10","Crop_10.swf/DefineSprite_10/1.png","441065fb845720f70acdbfa2609752ca3c5706ddad9946311f13b914771b9ef1","132","118","False","","","","","","","not-current","pending-contact-sheet-review"
"10","南瓜","9","5","mature","成熟","12","Crop_10.swf/DefineSprite_12/1.png","d6c82361d834a914a19edd545c3de270e7aadd2c9da731b9d46fea3d1f5258cb","113","117","False","3","assets/manor/classic/crop-pumpkin-3.png","12","Crop_10.swf/DefineSprite_12/1.png","state-character","d6c82361d834a914a19edd545c3de270e7aadd2c9da731b9d46fea3d1f5258cb","exact","pending-contact-sheet-review"
"10","南瓜","9","6","withered","枯萎","14","Crop_10.swf/DefineSprite_14/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
